index,year,sector_id,sector,gender_id,gender,value_percent
4052,2016,7,Otros servicios,2,female,40.81741982
4053,2016,7,Otros servicios,1,male,16.7692937
4054,2016,1,Agricultura,0,Total,40.28615708
4055,2016,1,Agricultura,2,female,45.60712893
4056,2016,1,Agricultura,1,male,35.25702153
4057,2016,2,Pesca/Minería,0,Total,4.200649795
4058,2016,2,Pesca/Minería,2,female,1.008791029
4059,2016,2,Pesca/Minería,1,male,7.217446513
4060,2016,3,Manufactura,0,Total,8.553986948
4061,2016,3,Manufactura,2,female,10.46933399
4062,2016,3,Manufactura,1,male,6.743689844
4063,2016,4,Construcción,0,Total,6.899490151
4064,2016,4,Construcción,2,female,0
4065,2016,4,Construcción,1,male,13.42056792
4066,2016,5,Comercio,0,Total,15.09828713
4067,2016,5,Comercio,2,female,22.71537518
4068,2016,5,Comercio,1,male,7.898969139
4069,2016,6,Transportes y Comunicaciones,0,Total,6.468790716
4070,2016,6,Transportes y Comunicaciones,2,female,1.342418832
4071,2016,6,Transportes y Comunicaciones,1,male,11.31399942
4072,2016,7,Otros servicios,0,Total,18.49263818
4073,2016,7,Otros servicios,2,female,18.85695203
4074,2016,7,Otros servicios,1,male,18.14830564
4075,2016,1,Agricultura,0,Total,49.72627819
4076,2016,1,Agricultura,2,female,34.29318161
4077,2016,1,Agricultura,1,male,57.98479555
4078,2016,2,Pesca/Minería,0,Total,0.096518625
4079,2016,2,Pesca/Minería,2,female,0
4080,2016,2,Pesca/Minería,1,male,0.148167414
4081,2016,3,Manufactura,0,Total,4.019681777
4082,2016,3,Manufactura,2,female,4.610508486
4083,2016,3,Manufactura,1,male,3.703520169
4084,2016,4,Construcción,0,Total,5.594794287
4085,2016,4,Construcción,2,female,0.470246633
4086,2016,4,Construcción,1,male,8.337028517
4087,2016,5,Comercio,0,Total,13.65547782
4088,2016,5,Comercio,2,female,22.86321718
4089,2016,5,Comercio,1,male,8.72825697
4090,2016,6,Transportes y Comunicaciones,0,Total,5.827457391
4091,2016,6,Transportes y Comunicaciones,2,female,1.360321937
4092,2016,6,Transportes y Comunicaciones,1,male,8.217898963
4093,2016,7,Otros servicios,0,Total,21.07979191
4094,2016,7,Otros servicios,2,female,36.40252416
4095,2016,7,Otros servicios,1,male,12.88033242
4096,2016,1,Agricultura,0,Total,15.84431442
4097,2016,1,Agricultura,2,female,13.57981921
4098,2016,1,Agricultura,1,male,17.5701643
4099,2016,2,Pesca/Minería,0,Total,1.454134617
4100,2016,2,Pesca/Minería,2,female,0.183628106
4101,2016,2,Pesca/Minería,1,male,2.422431431
4102,2016,3,Manufactura,0,Total,6.571754522
4103,2016,3,Manufactura,2,female,5.821902641
4104,2016,3,Manufactura,1,male,7.143242492
4105,2016,4,Construcción,0,Total,8.315060869
4106,2016,4,Construcción,2,female,0.184061591
4107,2016,4,Construcción,1,male,14.51197575
4108,2016,5,Comercio,0,Total,23.68517884
4109,2016,5,Comercio,2,female,35.48123222
4110,2016,5,Comercio,1,male,14.69499987
4111,2016,6,Transportes y Comunicaciones,0,Total,9.133228845
4112,2016,6,Transportes y Comunicaciones,2,female,1.405841994
4113,2016,6,Transportes y Comunicaciones,1,male,15.02253678
4114,2016,7,Otros servicios,0,Total,34.99632788
4115,2016,7,Otros servicios,2,female,43.34351423
4116,2016,7,Otros servicios,1,male,28.63464939
4117,2016,1,Agricultura,0,Total,9.78425386
4118,2016,1,Agricultura,2,female,3.240451513
4119,2016,1,Agricultura,1,male,13.50963838
4120,2016,2,Pesca/Minería,0,Total,6.17466472
4121,2016,2,Pesca/Minería,2,female,0.036448873
4122,2016,2,Pesca/Minería,1,male,9.66914898
4123,2016,3,Manufactura,0,Total,6.292008054
4124,2016,3,Manufactura,2,female,5.734300573
4125,2016,3,Manufactura,1,male,6.609510739
4126,2016,4,Construcción,0,Total,4.909521672
4127,2016,4,Construcción,2,female,0.320262888
4128,2016,4,Construcción,1,male,7.522185188
4129,2016,5,Comercio,0,Total,22.91182984
4130,2016,5,Comercio,2,female,38.84056019
4131,2016,5,Comercio,1,male,13.8436089
4132,2016,6,Transportes y Comunicaciones,0,Total,15.96440471
4133,2016,6,Transportes y Comunicaciones,2,female,0.273480258
4134,2016,6,Transportes y Comunicaciones,1,male,24.89724285
4135,2016,7,Otros servicios,0,Total,33.96331714
4136,2016,7,Otros servicios,2,female,51.5544957
4137,2016,7,Otros servicios,1,male,23.94866497
4138,2016,1,Agricultura,0,Total,22.23102411
4139,2016,1,Agricultura,2,female,14.48381079
4140,2016,1,Agricultura,1,male,27.18164863
4141,2016,2,Pesca/Minería,0,Total,1.350573401
4142,2016,2,Pesca/Minería,2,female,0
4143,2016,2,Pesca/Minería,1,male,2.213616861
4144,2016,3,Manufactura,0,Total,7.450459118
4145,2016,3,Manufactura,2,female,6.512911702
4146,2016,3,Manufactura,1,male,8.049570698
4147,2016,4,Construcción,0,Total,6.495604214
4148,2016,4,Construcción,2,female,0.569699518
4149,2016,4,Construcción,1,male,10.28237603
4150,2016,5,Comercio,0,Total,21.84641372
4151,2016,5,Comercio,2,female,33.65195164
4152,2016,5,Comercio,1,male,14.30243848
4153,2016,6,Transportes y Comunicaciones,0,Total,11.56085693
4154,2016,6,Transportes y Comunicaciones,2,female,1.126695897
4155,2016,6,Transportes y Comunicaciones,1,male,18.22849485
4156,2016,7,Otros servicios,0,Total,29.06506851
4157,2016,7,Otros servicios,2,female,43.65493045
4158,2016,7,Otros servicios,1,male,19.74185445
4159,2017,1,Agricultura,0,Total,24.06901831
4160,2017,1,Agricultura,2,female,20.92343386
4161,2017,1,Agricultura,1,male,26.56187252
4162,2017,2,Pesca/Minería,0,Total,1.771372025
4163,2017,2,Pesca/Minería,2,female,0.259870455
4164,2017,2,Pesca/Minería,1,male,2.969226702
4165,2017,3,Manufactura,0,Total,9.397727439
4166,2017,3,Manufactura,2,female,8.610269472
4167,2017,3,Manufactura,1,male,10.0217825
4168,2017,4,Construcción,0,Total,5.796807587
4169,2017,4,Construcción,2,female,0.473288102
4170,2017,4,Construcción,1,male,10.01566044
4171,2017,5,Comercio,0,Total,18.83374721
4172,2017,5,Comercio,2,female,26.45037873
4173,2017,5,Comercio,1,male,12.79761871
4174,2017,6,Transportes y Comunicaciones,0,Total,8.559132689
4175,2017,6,Transportes y Comunicaciones,2,female,2.148331775
4176,2017,6,Transportes y Comunicaciones,1,male,13.63964865
4177,2017,7,Otros servicios,0,Total,31.57219474
4178,2017,7,Otros servicios,2,female,41.1344276
4179,2017,7,Otros servicios,1,male,23.99419047
4180,2017,1,Agricultura,0,Total,9.123318621
4181,2017,1,Agricultura,2,female,7.225986234
4182,2017,1,Agricultura,1,male,10.66862805
4183,2017,2,Pesca/Minería,0,Total,1.745298677
4184,2017,2,Pesca/Minería,2,female,0.271379905
4185,2017,2,Pesca/Minería,1,male,2.945752846
4186,2017,3,Manufactura,0,Total,11.0711308
4187,2017,3,Manufactura,2,female,9.366365292
4188,2017,3,Manufactura,1,male,12.45960139
4189,2017,4,Construcción,0,Total,6.559392616
4190,2017,4,Construcción,2,female,0.551811381
4191,2017,4,Construcción,1,male,11.45235285
4192,2017,5,Comercio,0,Total,22.3927338
4193,2017,5,Comercio,2,female,30.46978632
4194,2017,5,Comercio,1,male,15.81426316
4195,2017,6,Transportes y Comunicaciones,0,Total,10.46979466
4196,2017,6,Transportes y Comunicaciones,2,female,2.675601426
4197,2017,6,Transportes y Comunicaciones,1,male,16.81788653
4198,2017,7,Otros servicios,0,Total,38.63833082
4199,2017,7,Otros servicios,2,female,49.43906944
4200,2017,7,Otros servicios,1,male,29.84151518
4201,2017,1,Agricultura,0,Total,74.24203494
4202,2017,1,Agricultura,2,female,70.13274569
4203,2017,1,Agricultura,1,male,77.21089412
4204,2017,2,Pesca/Minería,0,Total,1.858900785
4205,2017,2,Pesca/Minería,2,female,0.218521722
4206,2017,2,Pesca/Minería,1,male,3.044033824
4207,2017,3,Manufactura,0,Total,3.780078458
4208,2017,3,Manufactura,2,female,5.893927274
4209,2017,3,Manufactura,1,male,2.25287531
4210,2017,4,Construcción,0,Total,3.236794198
4211,2017,4,Construcción,2,female,0.191186165
4212,2017,4,Construcción,1,male,5.437170185
4213,2017,5,Comercio,0,Total,6.8861571
4214,2017,5,Comercio,2,female,12.01029567
4215,2017,5,Comercio,1,male,3.184094542
4216,2017,6,Transportes y Comunicaciones,0,Total,2.145001738
4217,2017,6,Transportes y Comunicaciones,2,female,0.254068159
4218,2017,6,Transportes y Comunicaciones,1,male,3.511154176
4219,2017,7,Otros servicios,0,Total,7.851032783
4220,2017,7,Otros servicios,2,female,11.29925532
4221,2017,7,Otros servicios,1,male,5.35977784
4222,2017,1,Agricultura,0,Total,7.913235665
4223,2017,1,Agricultura,2,female,5.555919771
4224,2017,1,Agricultura,1,male,9.80940066
4225,2017,2,Pesca/Minería,0,Total,1.404127581
4226,2017,2,Pesca/Minería,2,female,0.226974456
4227,2017,2,Pesca/Minería,1,male,2.350999639
4228,2017,3,Manufactura,0,Total,12.22932165
4229,2017,3,Manufactura,2,female,9.93889097
4230,2017,3,Manufactura,1,male,14.07168588
4231,2017,4,Construcción,0,Total,6.382901522
4232,2017,4,Construcción,2,female,0.641155839
4233,2017,4,Construcción,1,male,11.00141584
4234,2017,5,Comercio,0,Total,22.42722701
4235,2017,5,Comercio,2,female,30.13546954
4236,2017,5,Comercio,1,male,16.2269126
4237,2017,6,Transportes y Comunicaciones,0,Total,10.61297081
4238,2017,6,Transportes y Comunicaciones,2,female,2.924035268
4239,2017,6,Transportes y Comunicaciones,1,male,16.79775516
4240,2017,7,Otros servicios,0,Total,39.03021576
4241,2017,7,Otros servicios,2,female,50.57755415
4242,2017,7,Otros servicios,1,male,29.74183021
4243,2017,1,Agricultura,0,Total,44.19947093
4244,2017,1,Agricultura,2,female,42.45492806
4245,2017,1,Agricultura,1,male,45.65732402
4246,2017,2,Pesca/Minería,0,Total,2.559063048
4247,2017,2,Pesca/Minería,2,female,0.306374084
4248,2017,2,Pesca/Minería,1,male,4.44155594
4249,2017,3,Manufactura,0,Total,6.408538657
4250,2017,3,Manufactura,2,female,7.888476317
4251,2017,3,Manufactura,1,male,5.171806834
4252,2017,4,Construcción,0,Total,5.454788211
4253,2017,4,Construcción,2,female,0.248802574
4254,2017,4,Construcción,1,male,9.8052472
4255,2017,5,Comercio,0,Total,13.59925238
4256,2017,5,Comercio,2,female,20.21209524
4257,2017,5,Comercio,1,male,8.073132307
4258,2017,6,Transportes y Comunicaciones,0,Total,5.711582012
4259,2017,6,Transportes y Comunicaciones,2,female,1.333201934
4260,2017,6,Transportes y Comunicaciones,1,male,9.370440163
4261,2017,7,Otros servicios,0,Total,22.06730476
4262,2017,7,Otros servicios,2,female,27.55612179
4263,2017,7,Otros servicios,1,male,17.48049353
4264,2017,1,Agricultura,0,Total,41.96010036
4265,2017,1,Agricultura,2,female,32.18572552
4266,2017,1,Agricultura,1,male,48.31570536
4267,2017,2,Pesca/Minería,0,Total,1.356904657
4268,2017,2,Pesca/Minería,2,female,0.282792034
4269,2017,2,Pesca/Minería,1,male,2.055326363
4270,2017,3,Manufactura,0,Total,4.921062774
4271,2017,3,Manufactura,2,female,4.360836218
4272,2017,3,Manufactura,1,male,5.285339647
4273,2017,4,Construcción,0,Total,4.181898676
4274,2017,4,Construcción,2,female,0.319468804
4275,2017,4,Construcción,1,male,6.693371683
4276,2017,5,Comercio,0,Total,16.73728028
4277,2017,5,Comercio,2,female,26.83960976
4278,2017,5,Comercio,1,male,10.16842889
4279,2017,6,Transportes y Comunicaciones,0,Total,7.002183341
4280,2017,6,Transportes y Comunicaciones,2,female,0.798920977
4281,2017,6,Transportes y Comunicaciones,1,male,11.03573903
4282,2017,7,Otros servicios,0,Total,23.84056991
4283,2017,7,Otros servicios,2,female,35.21264669
4284,2017,7,Otros servicios,1,male,16.44608903
4285,2017,1,Agricultura,0,Total,57.10717379
4286,2017,1,Agricultura,2,female,51.28308504
4287,2017,1,Agricultura,1,male,61.29758885
4288,2017,2,Pesca/Minería,0,Total,0.2203038
4289,2017,2,Pesca/Minería,2,female,0
4290,2017,2,Pesca/Minería,1,male,0.378811749
4291,2017,3,Manufactura,0,Total,3.13805623
4292,2017,3,Manufactura,2,female,3.803134854
4293,2017,3,Manufactura,1,male,2.659534078
4294,2017,4,Construcción,0,Total,3.502828103
4295,2017,4,Construcción,2,female,0.490490519
4296,2017,4,Construcción,1,male,5.670196308
4297,2017,5,Comercio,0,Total,12.31846883
4298,2017,5,Comercio,2,female,19.6282343
4299,2017,5,Comercio,1,male,7.059113652
4300,2017,6,Transportes y Comunicaciones,0,Total,4.250442883
4301,2017,6,Transportes y Comunicaciones,2,female,0.164821226
4302,2017,6,Transportes y Comunicaciones,1,male,7.190035885
4303,2017,7,Otros servicios,0,Total,19.46272637
4304,2017,7,Otros servicios,2,female,24.63023406
4305,2017,7,Otros servicios,1,male,15.74471948
4306,2017,1,Agricultura,0,Total,36.69278772
4307,2017,1,Agricultura,2,female,34.02101391
4308,2017,1,Agricultura,1,male,38.73028514
4309,2017,2,Pesca/Minería,0,Total,1.145618285
4310,2017,2,Pesca/Minería,2,female,0.082557121
4311,2017,2,Pesca/Minería,1,male,1.956309804
4312,2017,3,Manufactura,0,Total,7.743733444
4313,2017,3,Manufactura,2,female,7.052835384
4314,2017,3,Manufactura,1,male,8.270613004
4315,2017,4,Construcción,0,Total,5.333867468
4316,2017,4,Construcción,2,female,0.319434385
4317,2017,4,Construcción,1,male,9.157879213
4318,2017,5,Comercio,0,Total,15.46701385
4319,2017,5,Comercio,2,female,22.15215542
4320,2017,5,Comercio,1,male,10.36891812
4321,2017,6,Transportes y Comunicaciones,0,Total,7.742331321
4322,2017,6,Transportes y Comunicaciones,2,female,1.56442509
4323,2017,6,Transportes y Comunicaciones,1,male,12.45360887
4324,2017,7,Otros servicios,0,Total,25.87464791
4325,2017,7,Otros servicios,2,female,34.80757869
4326,2017,7,Otros servicios,1,male,19.06238585
4327,2017,1,Agricultura,0,Total,55.93753269
4328,2017,1,Agricultura,2,female,53.03633542
4329,2017,1,Agricultura,1,male,58.28546058
4330,2017,2,Pesca/Minería,0,Total,0.791455941
4331,2017,2,Pesca/Minería,2,female,0
4332,2017,2,Pesca/Minería,1,male,1.43197822
4333,2017,3,Manufactura,0,Total,2.635242418
4334,2017,3,Manufactura,2,female,3.149373881
4335,2017,3,Manufactura,1,male,2.219157783
4336,2017,4,Construcción,0,Total,5.075228862
4337,2017,4,Construcción,2,female,0.42381751
4338,2017,4,Construcción,1,male,8.839598352
4339,2017,5,Comercio,0,Total,12.77572611
4340,2017,5,Comercio,2,female,19.72262052
4341,2017,5,Comercio,1,male,7.153630928
4342,2017,6,Transportes y Comunicaciones,0,Total,3.560597268
4343,2017,6,Transportes y Comunicaciones,2,female,0.733888434
4344,2017,6,Transportes y Comunicaciones,1,male,5.84824196
4345,2017,7,Otros servicios,0,Total,19.22421671
4346,2017,7,Otros servicios,2,female,22.93396423
4347,2017,7,Otros servicios,1,male,16.22193217
4348,2017,1,Agricultura,0,Total,13.44089296
4349,2017,1,Agricultura,2,female,12.59948854
4350,2017,1,Agricultura,1,male,14.09557515
4351,2017,2,Pesca/Minería,0,Total,4.516280854
4352,2017,2,Pesca/Minería,2,female,0.866732886
4353,2017,2,Pesca/Minería,1,male,7.35593083
4354,2017,3,Manufactura,0,Total,9.244091894
4355,2017,3,Manufactura,2,female,8.294367374
4356,2017,3,Manufactura,1,male,9.98305607
4357,2017,4,Construcción,0,Total,7.510072298
4358,2017,4,Construcción,2,female,0.374651841
4359,2017,4,Construcción,1,male,13.0620192
4360,2017,5,Comercio,0,Total,20.73080577
4361,2017,5,Comercio,2,female,30.48995163
4362,2017,5,Comercio,1,male,13.13738363
4363,2017,6,Transportes y Comunicaciones,0,Total,11.09741281
4364,2017,6,Transportes y Comunicaciones,2,female,3.654594289
4365,2017,6,Transportes y Comunicaciones,1,male,16.88854081
4366,2017,7,Otros servicios,0,Total,33.46044342
4367,2017,7,Otros servicios,2,female,43.72021344
4368,2017,7,Otros servicios,1,male,25.47749431
4369,2017,1,Agricultura,0,Total,48.68904322
4370,2017,1,Agricultura,2,female,46.06960068
4371,2017,1,Agricultura,1,male,50.79900602
4372,2017,2,Pesca/Minería,0,Total,1.295289312
4373,2017,2,Pesca/Minería,2,female,0
4374,2017,2,Pesca/Minería,1,male,2.338645767
4375,2017,3,Manufactura,0,Total,3.382818624
4376,2017,3,Manufactura,2,female,3.768113839
4377,2017,3,Manufactura,1,male,3.072463057
4378,2017,4,Construcción,0,Total,5.761489534
4379,2017,4,Construcción,2,female,0.38499462
4380,2017,4,Construcción,1,male,10.09225998
4381,2017,5,Comercio,0,Total,12.81549237
4382,2017,5,Comercio,2,female,20.23062564
4383,2017,5,Comercio,1,male,6.842597291
4384,2017,6,Transportes y Comunicaciones,0,Total,6.332016387
4385,2017,6,Transportes y Comunicaciones,2,female,1.1557248
4386,2017,6,Transportes y Comunicaciones,1,male,10.50152291
4387,2017,7,Otros servicios,0,Total,21.72385055
4388,2017,7,Otros servicios,2,female,28.39094042
4389,2017,7,Otros servicios,1,male,16.35350497
4390,2017,1,Agricultura,0,Total,57.41338129
4391,2017,1,Agricultura,2,female,52.26783285
4392,2017,1,Agricultura,1,male,61.75893007
4393,2017,2,Pesca/Minería,0,Total,1.03710461
4394,2017,2,Pesca/Minería,2,female,0.271323908
4395,2017,2,Pesca/Minería,1,male,1.683826224
4396,2017,3,Manufactura,0,Total,6.239758872
4397,2017,3,Manufactura,2,female,9.67088741
4398,2017,3,Manufactura,1,male,3.34208206
4399,2017,4,Construcción,0,Total,4.442369631
4400,2017,4,Construcción,2,female,0
4401,2017,4,Construcción,1,male,8.194065711
4402,2017,5,Comercio,0,Total,10.69690358
4403,2017,5,Comercio,2,female,15.88804314
4404,2017,5,Comercio,1,male,6.312851925
4405,2017,6,Transportes y Comunicaciones,0,Total,3.852583915
4406,2017,6,Transportes y Comunicaciones,2,female,0.476684296
4407,2017,6,Transportes y Comunicaciones,1,male,6.703618481
4408,2017,7,Otros servicios,0,Total,16.3178981
4409,2017,7,Otros servicios,2,female,21.4252284
4410,2017,7,Otros servicios,1,male,12.00462553
4411,2017,1,Agricultura,0,Total,0.5673031
4412,2017,1,Agricultura,2,female,0.38984479
4413,2017,1,Agricultura,1,male,0.697464459
4414,2017,2,Pesca/Minería,0,Total,1.076220296
4415,2017,2,Pesca/Minería,2,female,0.289168723
4416,2017,2,Pesca/Minería,1,male,1.653503502
4417,2017,3,Manufactura,0,Total,15.40389963
4418,2017,3,Manufactura,2,female,11.73691728
4419,2017,3,Manufactura,1,male,18.0935421
4420,2017,4,Construcción,0,Total,6.781948203
4421,2017,4,Construcción,2,female,0.716225604
4422,2017,4,Construcción,1,male,11.23100836
4423,2017,5,Comercio,0,Total,20.69547976
4424,2017,5,Comercio,2,female,28.59639251
4425,2017,5,Comercio,1,male,14.90035222
4426,2017,6,Transportes y Comunicaciones,0,Total,14.66410303
4427,2017,6,Transportes y Comunicaciones,2,female,4.504909126
4428,2017,6,Transportes y Comunicaciones,1,male,22.11562492
4429,2017,7,Otros servicios,0,Total,40.81104598
4430,2017,7,Otros servicios,2,female,53.76654197
4431,2017,7,Otros servicios,1,male,31.30850445
4432,2017,1,Agricultura,0,Total,40.9927656
4433,2017,1,Agricultura,2,female,37.11499277
4434,2017,1,Agricultura,1,male,44.49384301
4435,2017,2,Pesca/Minería,0,Total,1.072374003
4436,2017,2,Pesca/Minería,2,female,0.149554899
4437,2017,2,Pesca/Minería,1,male,1.905548421
4438,2017,3,Manufactura,0,Total,7.430493849
4439,2017,3,Manufactura,2,female,8.729203942
4440,2017,3,Manufactura,1,male,6.257943321
4441,2017,4,Construcción,0,Total,5.049555749
4442,2017,4,Construcción,2,female,0.06685845
4443,2017,4,Construcción,1,male,9.54822283
4444,2017,5,Comercio,0,Total,15.5033246
4445,2017,5,Comercio,2,female,22.46024563
4446,2017,5,Comercio,1,male,9.222214251
4447,2017,6,Transportes y Comunicaciones,0,Total,4.886655131
4448,2017,6,Transportes y Comunicaciones,2,female,0.319223371
4449,2017,6,Transportes y Comunicaciones,1,male,9.010396484
4450,2017,7,Otros servicios,0,Total,25.06483106
4451,2017,7,Otros servicios,2,female,31.15992094
4452,2017,7,Otros servicios,1,male,19.56183168
4453,2017,1,Agricultura,0,Total,65.32767887
4454,2017,1,Agricultura,2,female,62.26385385
4455,2017,1,Agricultura,1,male,68.31736946
4456,2017,2,Pesca/Minería,0,Total,1.470095999
4457,2017,2,Pesca/Minería,2,female,0.115339971
4458,2017,2,Pesca/Minería,1,male,2.792071409
4459,2017,3,Manufactura,0,Total,3.716714354
4460,2017,3,Manufactura,2,female,4.193495444
4461,2017,3,Manufactura,1,male,3.251469791
4462,2017,4,Construcción,0,Total,3.979227468
4463,2017,4,Construcción,2,female,0.248211271
4464,2017,4,Construcción,1,male,7.619965407
4465,2017,5,Comercio,0,Total,10.80780513
4466,2017,5,Comercio,2,female,17.16788642
4467,2017,5,Comercio,1,male,4.601616778
4468,2017,6,Transportes y Comunicaciones,0,Total,1.72867556
4469,2017,6,Transportes y Comunicaciones,2,female,0.088193511
4470,2017,6,Transportes y Comunicaciones,1,male,3.329463366
4471,2017,7,Otros servicios,0,Total,12.96980262
4472,2017,7,Otros servicios,2,female,15.92301953
4473,2017,7,Otros servicios,1,male,10.08804379
4474,2017,1,Agricultura,0,Total,49.65743193
4475,2017,1,Agricultura,2,female,41.70526624
4476,2017,1,Agricultura,1,male,55.77124619
4477,2017,2,Pesca/Minería,0,Total,0.815832139
4478,2017,2,Pesca/Minería,2,female,0.09198065
4479,2017,2,Pesca/Minería,1,male,1.372346394
4480,2017,3,Manufactura,0,Total,5.174914894
4481,2017,3,Manufactura,2,female,6.761947034
4482,2017,3,Manufactura,1,male,3.954766809
4483,2017,4,Construcción,0,Total,4.748317028
4484,2017,4,Construcción,2,female,0.614030793
4485,2017,4,Construcción,1,male,7.926854693
4486,2017,5,Comercio,0,Total,11.92121872
4487,2017,5,Comercio,2,female,19.93570489
4488,2017,5,Comercio,1,male,5.759490988
4489,2017,6,Transportes y Comunicaciones,0,Total,5.919197812
4490,2017,6,Transportes y Comunicaciones,2,female,1.242028995
4491,2017,6,Transportes y Comunicaciones,1,male,9.51511653
4492,2017,7,Otros servicios,0,Total,21.76308748
4493,2017,7,Otros servicios,2,female,29.6490414
4494,2017,7,Otros servicios,1,male,15.7001784
4495,2017,1,Agricultura,0,Total,15.74565925
4496,2017,1,Agricultura,2,female,12.71262622
4497,2017,1,Agricultura,1,male,18.01291709
4498,2017,2,Pesca/Minería,0,Total,2.376686654
4499,2017,2,Pesca/Minería,2,female,0.137677754
4500,2017,2,Pesca/Minería,1,male,4.050394275
4501,2017,3,Manufactura,0,Total,10.7609866
4502,2017,3,Manufactura,2,female,10.46607258
4503,2017,3,Manufactura,1,male,10.98144122
4504,2017,4,Construcción,0,Total,7.495004791
4505,2017,4,Construcción,2,female,0.299488124
4506,2017,4,Construcción,1,male,12.87380926
4507,2017,5,Comercio,0,Total,23.34182222
4508,2017,5,Comercio,2,female,34.63710482
4509,2017,5,Comercio,1,male,14.89835397
4510,2017,6,Transportes y Comunicaciones,0,Total,9.60656645
4511,2017,6,Transportes y Comunicaciones,2,female,1.228891213
4512,2017,6,Transportes y Comunicaciones,1,male,15.86906003
4513,2017,7,Otros servicios,0,Total,30.67327404
4514,2017,7,Otros servicios,2,female,40.5181393
4515,2017,7,Otros servicios,1,male,23.31402415
4516,2017,1,Agricultura,0,Total,39.44501642
4517,2017,1,Agricultura,2,female,37.5945062
4518,2017,1,Agricultura,1,male,40.95179308
4519,2017,2,Pesca/Minería,0,Total,2.432896514
4520,2017,2,Pesca/Minería,2,female,0.062088517
4521,2017,2,Pesca/Minería,1,male,4.363325277
4522,2017,3,Manufactura,0,Total,5.796321926
4523,2017,3,Manufactura,2,female,6.008821404
4524,2017,3,Manufactura,1,male,5.623294375
4525,2017,4,Construcción,0,Total,4.873052877
4526,2017,4,Construcción,2,female,0.164375253
4527,2017,4,Construcción,1,male,8.707090357
4528,2017,5,Comercio,0,Total,16.14488299
4529,2017,5,Comercio,2,female,22.99568452
4530,2017,5,Comercio,1,male,10.5666226
4531,2017,6,Transportes y Comunicaciones,0,Total,6.871530335
4532,2017,6,Transportes y Comunicaciones,2,female,1.806240785
4533,2017,6,Transportes y Comunicaciones,1,male,10.99593883
4534,2017,7,Otros servicios,0,Total,24.43629894
4535,2017,7,Otros servicios,2,female,31.36828332
4536,2017,7,Otros servicios,1,male,18.79193548
4537,2017,1,Agricultura,0,Total,23.01091861
4538,2017,1,Agricultura,2,female,17.6575669
4539,2017,1,Agricultura,1,male,27.08919382
4540,2017,2,Pesca/Minería,0,Total,2.068378895
4541,2017,2,Pesca/Minería,2,female,0.210842748
4542,2017,2,Pesca/Minería,1,male,3.483481809
4543,2017,3,Manufactura,0,Total,10.6498768
4544,2017,3,Manufactura,2,female,9.52713431
4545,2017,3,Manufactura,1,male,11.5052013
4546,2017,4,Construcción,0,Total,5.546107943
4547,2017,4,Construcción,2,female,0.575794392
4548,2017,4,Construcción,1,male,9.3325781
4549,2017,5,Comercio,0,Total,19.3898203
4550,2017,5,Comercio,2,female,27.94450797
4551,2017,5,Comercio,1,male,12.87271242
4552,2017,6,Transportes y Comunicaciones,0,Total,9.352515162
4553,2017,6,Transportes y Comunicaciones,2,female,1.609073791
4554,2017,6,Transportes y Comunicaciones,1,male,15.25160168
4555,2017,7,Otros servicios,0,Total,29.98238229
4556,2017,7,Otros servicios,2,female,42.47507988
4557,2017,7,Otros servicios,1,male,20.46523088
4558,2017,1,Agricultura,0,Total,19.75555725
4559,2017,1,Agricultura,2,female,15.41472106
4560,2017,1,Agricultura,1,male,23.28007086
4561,2017,2,Pesca/Minería,0,Total,0.940244229
4562,2017,2,Pesca/Minería,2,female,0
4563,2017,2,Pesca/Minería,1,male,1.703669392
4564,2017,3,Manufactura,0,Total,10.05192681
4565,2017,3,Manufactura,2,female,9.55787199
4566,2017,3,Manufactura,1,male,10.4530714
4567,2017,4,Construcción,0,Total,6.180084139
4568,2017,4,Construcción,2,female,0.616459928
4569,2017,4,Construcción,1,male,10.6974325
4570,2017,5,Comercio,0,Total,22.18806712
4571,2017,5,Comercio,2,female,30.18999254
4572,2017,5,Comercio,1,male,15.69095601
4573,2017,6,Transportes y Comunicaciones,0,Total,10.08473111
4574,2017,6,Transportes y Comunicaciones,2,female,1.506457983
4575,2017,6,Transportes y Comunicaciones,1,male,17.04980398
4576,2017,7,Otros servicios,0,Total,30.79938934
4577,2017,7,Otros servicios,2,female,42.7144965
4578,2017,7,Otros servicios,1,male,21.12499586
4579,2017,1,Agricultura,0,Total,3.52016338
4580,2017,1,Agricultura,2,female,2.826669415
4581,2017,1,Agricultura,1,male,4.109505003
4582,2017,2,Pesca/Minería,0,Total,0.727319998
4583,2017,2,Pesca/Minería,2,female,0.222640399
4584,2017,2,Pesca/Minería,1,male,1.156204326
4585,2017,3,Manufactura,0,Total,13.17017304
4586,2017,3,Manufactura,2,female,9.82475189
4587,2017,3,Manufactura,1,male,16.01316234
4588,2017,4,Construcción,0,Total,6.289256918
4589,2017,4,Construcción,2,female,0.661143855
4590,2017,4,Construcción,1,male,11.07211221
4591,2017,5,Comercio,0,Total,22.66416718
4592,2017,5,Comercio,2,female,28.6501037
4593,2017,5,Comercio,1,male,17.57722812
4594,2017,6,Transportes y Comunicaciones,0,Total,10.37046182
4595,2017,6,Transportes y Comunicaciones,2,female,3.690430548
4596,2017,6,Transportes y Comunicaciones,1,male,16.04725307
4597,2017,7,Otros servicios,0,Total,43.25845766
